State,Park Name,County,Welcome Center,Official Website
California,Chino Hills State Park,San Bernardino,,https://www.parks.ca.gov/?page_id=648
California,Chumash Painted Cave State Historic Park,Santa Barbara,,https://www.parks.ca.gov/?page_id=602
California,Clay Pit State Vehicular Recreation Area,Butte,,https://www.parks.ca.gov/?page_id=25572
California,Clear Lake State Park,Lake,,https://www.parks.ca.gov/?page_id=473
California,Colonel Allensworth State Historic Park,Tulare,,https://www.parks.ca.gov/?page_id=583
California,Columbia State Historic Park,Tuolumne,,https://www.parks.ca.gov/?page_id=552
California,Colusa-Sacramento River State Recreation Area,Colusa,,https://www.parks.ca.gov/?page_id=461
California,Corona del Mar State Beach,Orange,,https://www.parks.ca.gov/?page_id=652
California,Crystal Cove State Park,Orange,,https://www.parks.ca.gov/?page_id=644
California,Cuyamaca Rancho State Park,San Diego,,https://www.parks.ca.gov/?page_id=667
California,D. L. Bliss State Park,El Dorado,,https://www.parks.ca.gov/?page_id=505
California,Del Norte Coast Redwoods State Park,Del Norte,,https://www.parks.ca.gov/?page_id=414
California,Dockweiler State Beach,Los Angeles,,https://www.parks.ca.gov/?page_id=617
California,Doheny State Beach,Orange,,https://www.parks.ca.gov/?page_id=645
California,Donner Memorial State Park,"Nevada, Placer",,https://www.parks.ca.gov/?page_id=503
California,Eastern Kern County Onyx Ranch State Vehicular Recreation Area,Kern,,https://www.parks.ca.gov/?page_id=28617
California,Ed Z'berg Sugar Pine Point State Park,El Dorado,,https://www.parks.ca.gov/?page_id=510
California,El Capitán State Beach,Santa Barbara,,https://www.parks.ca.gov/?page_id=601
California,El Presidio de Santa Barbara State Historic Park,Santa Barbara,,https://www.parks.ca.gov/?page_id=608
California,Emerald Bay State Park,El Dorado,,https://www.parks.ca.gov/?page_id=506
California,Emeryville Crescent State Marine Reserve,Alameda,,https://www.parks.ca.gov/?page_id=22881
California,Emma Wood State Beach,Ventura,,https://www.parks.ca.gov/?page_id=604
California,Empire Mine State Historic Park,Nevada,,https://www.parks.ca.gov/?page_id=499
California,Estero Bluffs State Park,San Luis Obispo,,https://www.parks.ca.gov/?page_id=22263
California,Folsom Lake State Recreation Area,Placer,,https://www.parks.ca.gov/?page_id=500
California,Folsom Powerhouse State Historic Park,Sacramento,,https://www.parks.ca.gov/?page_id=501
California,Fort Humboldt State Historic Park,Humboldt,,https://www.parks.ca.gov/?page_id=665
California,Fort Ord Dunes State Park,Monterey,,https://www.parks.ca.gov/?page_id=580
California,Fort Ross State Historic Park,Sonoma,,https://www.parks.ca.gov/?page_id=449
California,Fort Tejon State Historic Park,Kern,,https://www.parks.ca.gov/?page_id=585
California,Franks Tract State Recreation Area,Contra Costa,,https://www.parks.ca.gov/?page_id=490
California,Fremont Peak State Park,Monterey,,https://www.parks.ca.gov/?page_id=564
California,Garrapata State Park,Monterey,,https://www.parks.ca.gov/?page_id=579
California,Gaviota State Park,Santa Barbara,,https://www.parks.ca.gov/?page_id=606
California,George J. Hatfield State Recreation Area,Merced,,https://www.parks.ca.gov/?page_id=556
California,Governor's Mansion State Historic Park,Sacramento,,https://www.parks.ca.gov/?page_id=498
California,Gray Whale Cove State Beach,San Mateo,,https://www.parks.ca.gov/?page_id=528
California,Great Valley Grasslands State Park,Merced,,https://www.parks.ca.gov/?page_id=559
California,Greenwood State Beach,Mendocino,,https://www.parks.ca.gov/?page_id=447
California,Grizzly Creek Redwoods State Park,Humboldt,,https://www.parks.ca.gov/?page_id=421
California,Grover Hot Springs State Park,Alpine,,https://www.parks.ca.gov/?page_id=508
California,Half Moon Bay State Beach,San Mateo,,https://www.parks.ca.gov/?page_id=531
California,Harmony Headlands State Park,San Luis Obispo,,https://www.parks.ca.gov/?page_id=25735
California,Harry A. Merlo State Recreation Area,Humboldt,,https://www.parks.ca.gov/?page_id=431
California,Hearst San Simeon State Historical Monument,San Luis Obispo,,https://www.parks.ca.gov/?page_id=591
California,Hearst San Simeon State Park,San Luis Obispo,,https://www.parks.ca.gov/?page_id=590
California,Heber Dunes State Vehicular Recreation Area,Imperial,,https://www.parks.ca.gov/?page_id=25642
California,Hendy Woods State Park,Mendocino,,https://www.parks.ca.gov/?page_id=438
California,Henry Cowell Redwoods State Park,Santa Cruz,,https://www.parks.ca.gov/?page_id=546
California,Henry W. Coe State Park,"Santa Clara, Stanislaus",,https://www.parks.ca.gov/?page_id=561
California,Hollister Hills State Vehicular Recreation Area,San Benito,,https://www.parks.ca.gov/?page_id=1179
California,Humboldt Lagoons State Park,Humboldt,,https://www.parks.ca.gov/?page_id=416
California,Humboldt Redwoods State Park,Humboldt,,https://www.parks.ca.gov/?page_id=425
California,Hungry Valley State Vehicular Recreation Area,"Ventura, Los Angeles",,https://www.parks.ca.gov/?page_id=1192
California,Huntington State Beach,Orange,,https://www.parks.ca.gov/?page_id=643
California,Indian Grinding Rock State Historic Park,Amador,,https://www.parks.ca.gov/?page_id=553
California,Jack London State Historic Park,Sonoma,,https://www.parks.ca.gov/?page_id=478
California,Jedediah Smith Redwoods State Park,Del Norte,,https://www.parks.ca.gov/?page_id=413
California,John B. Dewitt Redwoods State Natural Reserve,Humboldt,,https://www.parks.ca.gov/?page_id=22274
California,John Little State Natural Reserve,Monterey,,https://www.parks.ca.gov/?page_id=568
California,Jug Handle State Natural Reserve,Mendocino,,https://www.parks.ca.gov/?page_id=441
California,Julia Pfeiffer Burns State Park,Monterey,,https://www.parks.ca.gov/?page_id=578
California,Kenneth Hahn State Recreation Area,Los Angeles,,https://www.parks.ca.gov/?page_id=612
California,Kings Beach State Recreation Area,Placer,,https://www.parks.ca.gov/?page_id=511
California,Kruse Rhododendron State Natural Reserve,Sonoma,,https://www.parks.ca.gov/?page_id=448
California,La Purísima Mission State Historic Park,Santa Barbara,,https://www.parks.ca.gov/?page_id=598
California,Lake Del Valle State Recreation Area,Alameda,,https://www.parks.ca.gov/?page_id=537
California,Lake Oroville State Recreation Area,Butte,,https://www.parks.ca.gov/?page_id=462
California,Lake Perris State Recreation Area,Riverside,,https://www.parks.ca.gov/?page_id=651
California,Lake Valley State Recreation Area,El Dorado,,https://www.parks.ca.gov/?page_id=515
California,Leland Stanford Mansion State Historic Park,Sacramento,,https://www.parks.ca.gov/?page_id=489
California,Leo Carrillo State Park,Los Angeles,,https://www.parks.ca.gov/?page_id=616
California,Leucadia State Beach,San Diego,,https://www.parks.ca.gov/?page_id=661
California,Lighthouse Field State Beach,Santa Cruz,,https://www.parks.ca.gov/?page_id=550
California,Limekiln State Park,Monterey,,https://www.parks.ca.gov/?page_id=577
California,Little River State Beach,Humboldt,,https://www.parks.ca.gov/?page_id=419
California,Los Angeles State Historic Park,Los Angeles,,https://www.parks.ca.gov/?page_id=22272
California,Los Encinos State Historic Park,Los Angeles,,https://www.parks.ca.gov/?page_id=619
California,Los Osos Oaks State Natural Reserve,San Luis Obispo,,https://www.parks.ca.gov/?page_id=597
California,MacKerricher State Park,Mendocino,,https://www.parks.ca.gov/?page_id=436
California,Mailliard Redwoods State Natural Reserve,Mendocino,,https://www.parks.ca.gov/?page_id=439
California,Malakoff Diggins State Historic Park,Nevada,,https://www.parks.ca.gov/?page_id=494
California,Malibu Creek State Park,Los Angeles,,https://www.parks.ca.gov/?page_id=614
California,Malibu Lagoon State Beach,Los Angeles,,https://www.parks.ca.gov/?page_id=835
California,Manchester State Park,Mendocino,,https://www.parks.ca.gov/?page_id=437
California,Mandalay State Beach,Ventura,,https://www.parks.ca.gov/?page_id=609
California,Manresa State Beach,Santa Cruz,,https://www.parks.ca.gov/?page_id=545
California,Marconi Conference Center State Historic Park,Marin,,https://www.parks.ca.gov/?page_id=467
California,Marina State Beach,Monterey,,https://www.parks.ca.gov/?page_id=581
California,Marsh Creek State Park State Historic Park,Contra Costa,,https://www.parks.ca.gov/?page_id=525
California,Marshall Gold Discovery State Historic Park,El Dorado,,https://www.parks.ca.gov/?page_id=484
California,Martial Cottle Park State Recreation Area,Santa Clara,,https://www.parks.ca.gov/?page_id=23450
California,McArthur-Burney Falls Memorial State Park,Shasta,,https://www.parks.ca.gov/?page_id=455
California,McConnell State Recreation Area,Merced,,https://www.parks.ca.gov/?page_id=554
California,McGrath State Beach,Ventura,,https://www.parks.ca.gov/?page_id=607
California,McLaughlin Eastshore State Park State Seashore,"Alameda, Contra Costa",,https://www.parks.ca.gov/?page_id=520
California,Mendocino Headlands State Park,Mendocino,,https://www.parks.ca.gov/?page_id=442
California,Mendocino Woodlands State Park,Mendocino,,https://www.parks.ca.gov/?page_id=443
California,Millerton Lake State Recreation Area,Madera,,https://www.parks.ca.gov/?page_id=587
California,Mono Lake Tufa State Natural Reserve,Mono,,https://www.parks.ca.gov/?page_id=514
California,Montara State Beach,San Mateo,,https://www.parks.ca.gov/?page_id=532
California,Montaña de Oro State Park,San Luis Obispo,,https://www.parks.ca.gov/?page_id=592
California,Monterey State Beach,Monterey,,https://www.parks.ca.gov/?page_id=576
California,Monterey State Historic Park,Monterey,,https://www.parks.ca.gov/?page_id=575
California,Montgomery Woods State Natural Reserve,Mendocino,,https://www.parks.ca.gov/?page_id=434
California,Moonlight State Beach,San Diego,,https://www.parks.ca.gov/?page_id=659
California,Morro Bay State Park,San Luis Obispo,,https://www.parks.ca.gov/?page_id=594
California,Morro Strand State Beach,San Luis Obispo,,https://www.parks.ca.gov/?page_id=593
California,Moss Landing State Beach,Monterey,,https://www.parks.ca.gov/?page_id=574
California,Mount Diablo State Park,Contra Costa,,https://www.parks.ca.gov/?page_id=517
California,Mount San Jacinto State Park,Riverside,,https://www.parks.ca.gov/?page_id=636
California,Mount Tamalpais State Park,Marin,,https://www.parks.ca.gov/?page_id=471
California,Natural Bridges State Beach,Santa Cruz,,https://www.parks.ca.gov/?page_id=541
California,Navarro River Redwoods State Park,Mendocino,,https://www.parks.ca.gov/?page_id=435
California,New Brighton State Beach,Santa Cruz,,https://www.parks.ca.gov/?page_id=542
California,Oceano Dunes State Vehicular Recreation Area,San Luis Obispo,,https://www.parks.ca.gov/?page_id=1207
California,Ocotillo Wells State Vehicular Recreation Area,San Diego,,https://www.parks.ca.gov/?page_id=1217
California,Old Sacramento State Historic Park,Sacramento,,https://www.parks.ca.gov/?page_id=497
California,Old Town San Diego State Historic Park,San Diego,,https://www.parks.ca.gov/?page_id=663
California,Olompali State Historic Park,Marin,,https://www.parks.ca.gov/?page_id=465
California,Pacheco State Park,Merced,,https://www.parks.ca.gov/?page_id=560
California,Pacifica State Beach,San Mateo,,https://www.parks.ca.gov/?page_id=524
California,Palomar Mountain State Park,San Diego,,https://www.parks.ca.gov/?page_id=637
California,Pelican State Beach,Del Norte,,https://www.parks.ca.gov/?page_id=412
California,Pescadero State Beach,San Mateo,,https://www.parks.ca.gov/?page_id=522
California,Petaluma Adobe State Historic Park,Sonoma,,https://www.parks.ca.gov/?page_id=474
California,Pfeiffer Big Sur State Park,Monterey,,https://www.parks.ca.gov/?page_id=570
California,Picacho State Recreation Area,Imperial,,https://www.parks.ca.gov/?page_id=641
California,Pigeon Point Light Station State Historic Park,San Mateo,,https://www.parks.ca.gov/?page_id=533
California,Pismo State Beach,San Luis Obispo,,https://www.parks.ca.gov/?page_id=595
California,Placerita Canyon State Park,Los Angeles,,https://www.parks.ca.gov/?page_id=622
California,Plumas-Eureka State Park,Plumas,,https://www.parks.ca.gov/?page_id=507
California,Point Cabrillo Light Station State Historic Park,Mendocino,,https://www.parks.ca.gov/?page_id=22276
California,Point Dume State Beach,Los Angeles,,https://www.parks.ca.gov/?page_id=623
California,Point Lobos State Natural Reserve,Monterey,,https://www.parks.ca.gov/?page_id=571
California,Point Mugu State Park,Ventura,,https://www.parks.ca.gov/?page_id=630
California,Point Sal State Beach,Santa Barbara,,https://www.parks.ca.gov/?page_id=605
California,Point Sur State Historic Park,Monterey,,https://www.parks.ca.gov/?page_id=565
California,Pomponio State Beach,San Mateo,,https://www.parks.ca.gov/?page_id=521
California,Portola Redwoods State Park,San Mateo,,https://www.parks.ca.gov/?page_id=539
California,Prairie City State Vehicular Recreation Area,Sacramento,,https://www.parks.ca.gov/?page_id=1221
California,Prairie Creek Redwoods State Park,Humboldt,,https://www.parks.ca.gov/?page_id=415
California,Providence Mountains State Recreation Area,San Bernardino,,https://www.parks.ca.gov/?page_id=615
California,Pío Pico State Historic Park,Los Angeles,,https://www.parks.ca.gov/?page_id=621
California,Railtown 1897 State Historic Park,Tuolumne,,https://www.parks.ca.gov/?page_id=491
California,Red Rock Canyon State Park,Kern,,https://www.parks.ca.gov/?page_id=631
California,Refugio State Beach,Santa Barbara,,https://www.parks.ca.gov/?page_id=603
California,Richardson Grove State Park,Humboldt,,https://www.parks.ca.gov/?page_id=422
California,Rio de Los Angeles State Park State Recreation Area,Los Angeles,,https://www.parks.ca.gov/?page_id=22277
California,Robert H. Meyer Memorial State Beach,Los Angeles,,https://www.parks.ca.gov/?page_id=633
California,Robert Louis Stevenson State Park,"Napa, Lake, Sonoma",,https://www.parks.ca.gov/?page_id=472
California,Robert W. Crown Memorial State Beach,Alameda,,https://www.parks.ca.gov/?page_id=526
California,Russian Gulch State Park,Mendocino,,https://www.parks.ca.gov/?page_id=432
California,Saddleback Butte State Park,Los Angeles,,https://www.parks.ca.gov/?page_id=618
California,Salinas River State Beach,Monterey,,https://www.parks.ca.gov/?page_id=573
California,Salt Point State Park,Sonoma,,https://www.parks.ca.gov/?page_id=453
California,Salton Sea State Recreation Area,Riverside,,https://www.parks.ca.gov/?page_id=639
California,Samuel P. Taylor State Park,Marin,,https://www.parks.ca.gov/?page_id=469
California,San Bruno Mountain State Park,San Mateo,,https://www.parks.ca.gov/?page_id=518
California,San Buenaventura State Beach,Ventura,,https://www.parks.ca.gov/?page_id=600
California,San Clemente State Beach,Orange,,https://www.parks.ca.gov/?page_id=646
California,San Elijo State Beach,San Diego,,https://www.parks.ca.gov/?page_id=662
California,San Gregorio State Beach,San Mateo,,https://www.parks.ca.gov/?page_id=529
California,San Juan Bautista State Historic Park,San Benito,,https://www.parks.ca.gov/?page_id=563
California,San Luis Reservoir State Recreation Area,Merced,,https://www.parks.ca.gov/?page_id=558
California,San Onofre State Beach,San Diego,,https://www.parks.ca.gov/?page_id=647
California,San Pasqual Battlefield State Historic Park,San Diego,,https://www.parks.ca.gov/?page_id=655
California,Santa Cruz Mission State Historic Park,Santa Cruz,,https://www.parks.ca.gov/?page_id=548
California,Santa Monica State Beach,Los Angeles,,https://www.parks.ca.gov/?page_id=624
California,Santa Susana Pass State Historic Park,Los Angeles,,https://www.parks.ca.gov/?page_id=611
California,Schooner Gulch State Beach,Mendocino,,https://www.parks.ca.gov/?page_id=446
California,Seacliff State Beach,Santa Cruz,,https://www.parks.ca.gov/?page_id=543
California,Shasta State Historic Park,Shasta,,https://www.parks.ca.gov/?page_id=456
California,Silver Strand State Beach,Ventura,,https://www.parks.ca.gov/?page_id=654
California,Silverwood Lake State Recreation Area,San Bernardino,,https://www.parks.ca.gov/?page_id=650
California,Sinkyone Wilderness State Park,Mendocino,,https://www.parks.ca.gov/?page_id=429
California,Smithe Redwoods State Natural Reserve,Mendocino,,https://www.parks.ca.gov/?page_id=427
California,Sonoma Coast State Park,Sonoma,,https://www.parks.ca.gov/?page_id=451
California,Sonoma State Historic Park,Sonoma,,https://www.parks.ca.gov/?page_id=479
California,South Carlsbad State Beach,San Diego,,https://www.parks.ca.gov/?page_id=660
California,South Yuba River State Park,Nevada,,https://www.parks.ca.gov/?page_id=496
California,Standish-Hickey State Recreation Area,Mendocino,,https://www.parks.ca.gov/?page_id=423
